call_id,customer_id,order_id,call_type,call_start_time,call_duration_secs,vet_transfer_success
CALL001577,3912,ST2025006905,Free UCJ Consult,2024-04-18 20:00:00,1727,True
CALL001578,3773,ST2025002092,Free UCJ Consult,2024-03-04 10:41:00,563,False
CALL001579,2590,ST2025001151,Free UCJ Consult,2024-09-27 02:03:00,1054,False
CALL001580,9577,ST2025007853,Free UCJ Consult,2024-08-12 16:05:00,1698,True
CALL001581,9632,ST2025007692,Free UCJ Consult,2024-03-06 20:58:00,166,True
CALL001582,4655,ST2025003474,Free UCJ Consult,2024-08-13 10:19:00,1715,False
CALL001583,7928,ST2025004798,Free UCJ Consult,2024-05-09 15:55:00,1571,False
CALL001584,2910,ST2025004986,Free UCJ Consult,2024-03-06 08:13:00,96,False
CALL001585,9321,ST2025004443,Free UCJ Consult,2024-03-09 01:05:00,947,True
CALL001586,2437,ST2025006782,Free UCJ Consult,2024-12-30 04:58:00,217,True
CALL001587,7853,ST2025002954,Free UCJ Consult,2024-08-28 21:13:00,1194,False
CALL001588,8454,ST2025004577,Paid Vet Consult,2024-12-20 12:23:00,131,True
CALL001589,8950,ST2025007292,Paid Vet Consult,2024-01-12 07:25:00,437,False
CALL001590,8910,ST2025003912,Paid Vet Consult,2024-05-01 16:45:00,1519,True
CALL001591,3887,ST2025003280,Free UCJ Consult,2024-03-08 21:07:00,1512,False
CALL001592,6552,ST2025004673,Free UCJ Consult,2024-11-11 05:46:00,1040,False
CALL001593,3711,ST2025003314,Free UCJ Consult,2024-02-16 01:34:00,1514,True
CALL001594,4868,ST2025009625,Free UCJ Consult,2024-07-31 02:59:00,1271,True
CALL001595,7578,ST2025009760,Free UCJ Consult,2024-08-06 02:18:00,1231,True
CALL001596,7481,ST2025004504,Free UCJ Consult,2024-05-04 01:40:00,481,False
CALL001597,1562,ST2025009896,Free UCJ Consult,2024-01-03 19:01:00,1408,False
CALL001598,2356,ST2025005053,Free UCJ Consult,2024-12-01 21:12:00,116,False
CALL001599,1258,ST2025003267,Free UCJ Consult,2024-01-27 00:39:00,873,False
CALL001600,6666,ST2025000316,Free UCJ Consult,2024-03-30 18:41:00,710,False
CALL001601,9081,ST2025001168,Free UCJ Consult,2024-10-07 09:20:00,1169,True
CALL001602,7031,ST2025005216,Free UCJ Consult,2024-06-12 19:55:00,1174,True
CALL001603,9751,ST2025002906,Paid Vet Consult,2024-07-09 01:06:00,1715,True
CALL001604,2699,ST2025001205,Free UCJ Consult,2024-03-07 13:27:00,167,True
CALL001605,4551,ST2025000504,Free UCJ Consult,2024-06-22 00:31:00,912,False
CALL001606,5264,ST2025000061,Paid Vet Consult,2024-05-21 06:15:00,1360,True
CALL001607,1530,ST2025002608,Free UCJ Consult,2024-10-26 03:25:00,1006,True
CALL001608,3670,ST2025000442,Free UCJ Consult,2024-03-02 23:52:00,1407,False
CALL001609,7947,ST2025000824,Free UCJ Consult,2024-04-29 11:59:00,1036,False
CALL001610,4534,ST2025001313,Paid Vet Consult,2024-10-22 17:11:00,1303,True
CALL001611,7310,ST2025003598,Free UCJ Consult,2024-12-12 19:01:00,241,False
CALL001612,6417,ST2025000275,Free UCJ Consult,2024-02-26 10:37:00,355,True
CALL001613,8973,ST2025009725,Paid Vet Consult,2024-05-07 18:33:00,480,True
CALL001614,1064,ST2025000519,Free UCJ Consult,2024-08-02 21:50:00,1700,True
CALL001615,1329,ST2025007440,Free UCJ Consult,2024-04-25 00:13:00,688,True
CALL001616,1950,ST2025009155,Free UCJ Consult,2024-09-08 17:17:00,118,False
CALL001617,2517,ST2025003541,Paid Vet Consult,2024-02-08 23:18:00,943,True
CALL001618,9104,ST2025004386,Free UCJ Consult,2024-09-25 02:18:00,1653,True
CALL001619,4967,ST2025009041,Free UCJ Consult,2024-08-16 03:38:00,746,False
CALL001620,6062,ST2025006552,Free UCJ Consult,2024-09-25 01:01:00,672,False
CALL001621,1821,ST2025002285,Free UCJ Consult,2024-09-18 06:22:00,1717,True
CALL001622,1320,ST2025001663,Paid Vet Consult,2024-06-27 14:07:00,322,False
CALL001623,8950,ST2025009341,Free UCJ Consult,2024-12-13 18:04:00,979,False
CALL001624,9269,ST2025008618,Paid Vet Consult,2024-05-27 01:33:00,185,True
CALL001625,4413,ST2025007545,Free UCJ Consult,2024-01-06 08:17:00,801,True
CALL001626,9417,ST2025001284,Free UCJ Consult,2024-05-17 00:33:00,1423,False
CALL001627,9269,ST2025005895,Free UCJ Consult,2024-08-13 14:58:00,517,True
CALL001628,8400,ST2025008029,Free UCJ Consult,2024-03-12 17:06:00,416,True
CALL001629,1954,ST2025005979,Free UCJ Consult,2024-02-02 20:06:00,1398,False
CALL001630,2873,ST2025006096,Free UCJ Consult,2024-01-02 14:56:00,1721,False
CALL001631,8444,ST2025003885,Paid Vet Consult,2024-08-28 12:15:00,1769,True
CALL001632,9226,ST2025004365,Free UCJ Consult,2024-06-08 10:24:00,297,True
CALL001633,1947,ST2025006560,Paid Vet Consult,2024-10-15 19:32:00,500,False
CALL001634,9766,ST2025004133,Free UCJ Consult,2024-06-18 15:29:00,110,True
CALL001635,5541,ST2025001598,Paid Vet Consult,2024-05-22 07:49:00,1028,True
CALL001636,4568,ST2025003752,Free UCJ Consult,2024-06-22 17:07:00,1268,False
CALL001637,4664,ST2025001490,Free UCJ Consult,2024-08-24 16:10:00,574,True
CALL001638,1234,ST2025007267,Paid Vet Consult,2024-02-20 08:56:00,1207,True
CALL001639,6580,ST2025002900,Free UCJ Consult,2024-05-02 06:13:00,955,True
CALL001640,2709,ST2025001178,Paid Vet Consult,2024-03-28 16:44:00,1711,False
CALL001641,1001,ST2025000530,Paid Vet Consult,2024-04-19 07:42:00,1584,True
CALL001642,5233,ST2025000981,Free UCJ Consult,2024-02-17 00:08:00,735,True
CALL001643,8848,ST2025000156,Free UCJ Consult,2024-06-14 00:49:00,1306,True
CALL001644,5876,ST2025003580,Free UCJ Consult,2024-03-25 03:59:00,747,False
CALL001645,7691,ST2025006255,Free UCJ Consult,2024-07-27 03:16:00,1302,True
CALL001646,9148,ST2025001962,Free UCJ Consult,2024-09-13 02:03:00,517,False
CALL001647,2389,ST2025002975,Free UCJ Consult,2024-10-02 15:02:00,855,False
CALL001648,6089,ST2025005961,Paid Vet Consult,2024-11-25 06:26:00,131,True
CALL001649,1002,ST2025003225,Free UCJ Consult,2024-10-19 20:24:00,745,True
CALL001650,4690,ST2025008994,Free UCJ Consult,2024-04-10 22:11:00,1328,False
CALL001651,3508,ST2025000758,Free UCJ Consult,2024-11-15 07:06:00,743,True
CALL001652,2873,ST2025008220,Free UCJ Consult,2024-05-03 05:27:00,1764,False
CALL001653,6485,ST2025007738,Paid Vet Consult,2024-12-24 14:37:00,520,False
CALL001654,5394,ST2025005149,Paid Vet Consult,2024-03-12 10:05:00,552,False
CALL001655,2309,ST2025000456,Free UCJ Consult,2024-07-09 04:58:00,639,True
CALL001656,2066,ST2025000071,Paid Vet Consult,2024-02-08 16:20:00,876,False
CALL001657,9721,ST2025004002,Free UCJ Consult,2024-11-06 19:21:00,525,True
CALL001658,6308,ST2025002283,Free UCJ Consult,2024-08-08 09:45:00,863,False
CALL001659,6406,ST2025007406,Paid Vet Consult,2024-02-04 23:35:00,1008,True
CALL001660,2243,ST2025004616,Free UCJ Consult,2024-03-05 04:47:00,966,True
CALL001661,7227,ST2025008060,Paid Vet Consult,2024-11-13 02:17:00,1106,False
CALL001662,5792,ST2025006374,Free UCJ Consult,2024-06-19 21:13:00,1487,False
CALL001663,4209,ST2025008940,Free UCJ Consult,2024-10-24 22:13:00,1224,False
CALL001664,5635,ST2025009057,Free UCJ Consult,2024-12-26 09:11:00,371,True
CALL001665,6868,ST2025001313,Free UCJ Consult,2024-07-25 19:49:00,577,True
CALL001666,9503,ST2025002878,Paid Vet Consult,2024-10-16 06:02:00,578,False
CALL001667,6539,ST2025003229,Free UCJ Consult,2024-02-29 13:35:00,504,False
CALL001668,8468,ST2025001233,Free UCJ Consult,2024-03-27 18:09:00,1663,False
CALL001669,1604,ST2025009052,Free UCJ Consult,2024-09-09 20:52:00,1142,False
CALL001670,4621,ST2025005097,Free UCJ Consult,2024-11-11 01:35:00,1503,True
CALL001671,3575,ST2025000173,Free UCJ Consult,2024-09-30 02:03:00,1779,True
CALL001672,7646,ST2025003671,Free UCJ Consult,2024-06-19 01:21:00,1740,True
CALL001673,6827,ST2025008472,Free UCJ Consult,2024-08-28 15:20:00,1736,False
CALL001674,5632,ST2025000157,Paid Vet Consult,2024-11-08 17:33:00,356,True
CALL001675,8607,ST2025005352,Free UCJ Consult,2024-02-17 22:59:00,1447,True
CALL001676,7049,ST2025000749,Paid Vet Consult,2024-05-07 04:46:00,1271,True
CALL001677,1951,ST2025000738,Free UCJ Consult,2024-04-12 21:02:00,646,True
CALL001678,1036,ST2025006522,Free UCJ Consult,2024-12-12 07:38:00,959,False
CALL001679,5846,ST2025005872,Free UCJ Consult,2024-05-28 18:21:00,1585,True
CALL001680,4722,ST2025003476,Free UCJ Consult,2024-04-12 02:04:00,741,True
CALL001681,2015,ST2025006125,Free UCJ Consult,2024-01-29 03:51:00,840,True
CALL001682,4306,ST2025009743,Paid Vet Consult,2024-09-10 14:21:00,1399,False
CALL001683,2676,ST2025004754,Free UCJ Consult,2024-09-06 23:18:00,450,False
CALL001684,9040,ST2025004885,Free UCJ Consult,2024-06-22 21:01:00,397,True
CALL001685,8098,ST2025001977,Free UCJ Consult,2024-03-29 05:15:00,1724,True
CALL001686,6519,ST2025004871,Free UCJ Consult,2024-04-19 14:55:00,885,True
CALL001687,7132,ST2025005832,Paid Vet Consult,2024-07-20 07:40:00,1737,True
CALL001688,8368,ST2025007189,Free UCJ Consult,2024-04-18 00:05:00,619,True
CALL001689,8979,ST2025001802,Paid Vet Consult,2024-07-14 07:36:00,1330,True
CALL001690,8022,ST2025002346,Free UCJ Consult,2024-02-05 04:35:00,183,False
CALL001691,4644,ST2025005116,Free UCJ Consult,2024-06-06 16:50:00,492,True
CALL001692,5214,ST2025008160,Free UCJ Consult,2024-02-07 23:52:00,1085,False
CALL001693,8631,ST2025006852,Free UCJ Consult,2024-12-28 11:31:00,316,True
CALL001694,8054,ST2025000397,Paid Vet Consult,2024-03-14 17:19:00,391,False
CALL001695,7537,ST2025005045,Free UCJ Consult,2024-04-15 05:34:00,404,False
CALL001696,6335,ST2025008527,Free UCJ Consult,2024-01-26 23:46:00,1277,True
CALL001697,5576,ST2025006953,Paid Vet Consult,2024-12-02 02:19:00,1378,True
CALL001698,6024,ST2025004528,Free UCJ Consult,2024-02-08 08:33:00,822,True
CALL001699,3787,ST2025005856,Paid Vet Consult,2024-04-20 07:47:00,626,False
CALL001700,7516,ST2025009081,Free UCJ Consult,2024-12-03 17:10:00,1790,False
CALL001701,7566,ST2025001040,Free UCJ Consult,2024-08-18 16:34:00,1474,False
CALL001702,4561,ST2025006624,Free UCJ Consult,2024-09-26 18:10:00,1550,True
CALL001703,5316,ST2025006109,Free UCJ Consult,2024-02-08 13:00:00,221,True
CALL001704,2319,ST2025007057,Free UCJ Consult,2024-09-03 14:43:00,1771,True
CALL001705,1610,ST2025005063,Free UCJ Consult,2024-09-17 22:36:00,1487,False
CALL001706,4796,ST2025008371,Free UCJ Consult,2024-11-05 08:11:00,1089,False
CALL001707,5532,ST2025000082,Free UCJ Consult,2024-06-20 12:45:00,731,True
CALL001708,7376,ST2025008691,Free UCJ Consult,2024-05-25 15:31:00,1664,True
CALL001709,8866,ST2025006133,Free UCJ Consult,2024-05-02 03:47:00,1560,False
CALL001710,2845,ST2025005996,Free UCJ Consult,2024-05-04 19:30:00,1324,True
CALL001711,5920,ST2025007215,Free UCJ Consult,2024-08-26 15:15:00,471,True
CALL001712,8933,ST2025002568,Free UCJ Consult,2024-07-12 09:34:00,989,False
CALL001713,6285,ST2025002650,Free UCJ Consult,2024-09-05 02:16:00,1132,True
CALL001714,9356,ST2025003742,Free UCJ Consult,2024-04-24 21:37:00,901,True
CALL001715,4406,ST2025009361,Paid Vet Consult,2024-10-24 06:49:00,1465,False
CALL001716,5452,ST2025006009,Free UCJ Consult,2024-03-07 04:55:00,1699,True
CALL001717,3989,ST2025007813,Free UCJ Consult,2024-07-02 06:53:00,1468,True
CALL001718,2699,ST2025008412,Paid Vet Consult,2024-02-14 22:26:00,1206,True
CALL001719,7943,ST2025001149,Paid Vet Consult,2024-11-16 18:29:00,409,True
CALL001720,5855,ST2025000673,Paid Vet Consult,2024-08-03 19:27:00,1625,True
CALL001721,9682,ST2025009636,Paid Vet Consult,2024-04-28 03:12:00,1588,True
CALL001722,5792,ST2025008152,Paid Vet Consult,2024-09-08 04:40:00,854,True
CALL001723,8750,ST2025003208,Paid Vet Consult,2024-03-23 13:19:00,400,False
CALL001724,5275,ST2025003361,Free UCJ Consult,2024-02-10 13:05:00,274,False
CALL001725,8521,ST2025003318,Free UCJ Consult,2024-11-19 01:50:00,650,False
CALL001726,3881,ST2025004516,Free UCJ Consult,2024-09-29 23:31:00,231,True
CALL001727,9164,ST2025006502,Free UCJ Consult,2024-10-01 23:42:00,1286,True
CALL001728,1440,ST2025005716,Free UCJ Consult,2024-05-16 17:43:00,451,False
CALL001729,7575,ST2025004373,Paid Vet Consult,2024-05-30 10:12:00,1196,True
CALL001730,3419,ST2025006634,Paid Vet Consult,2024-02-18 19:07:00,328,False
CALL001731,4191,ST2025001076,Free UCJ Consult,2024-02-01 22:40:00,527,True
CALL001732,7160,ST2025008089,Paid Vet Consult,2024-10-08 11:52:00,288,False
CALL001733,4630,ST2025008097,Free UCJ Consult,2024-10-01 17:22:00,583,True
CALL001734,6870,ST2025001782,Free UCJ Consult,2024-09-19 10:05:00,1182,False
CALL001735,4874,ST2025006123,Free UCJ Consult,2024-03-29 00:48:00,595,False
CALL001736,2252,ST2025000447,Free UCJ Consult,2024-08-14 05:59:00,1710,False
CALL001737,1618,ST2025003117,Free UCJ Consult,2024-02-18 12:11:00,661,True
CALL001738,7731,ST2025001925,Paid Vet Consult,2024-10-26 03:36:00,185,True
CALL001739,4695,ST2025008944,Paid Vet Consult,2024-08-04 10:34:00,1176,True
CALL001740,1258,ST2025004554,Paid Vet Consult,2024-01-22 15:15:00,1063,True
CALL001741,5314,ST2025009709,Free UCJ Consult,2024-01-18 13:01:00,881,False
CALL001742,4335,ST2025005834,Free UCJ Consult,2024-11-07 13:18:00,646,False
CALL001743,5319,ST2025004501,Paid Vet Consult,2024-12-15 16:20:00,558,True
CALL001744,9669,ST2025008060,Free UCJ Consult,2024-04-24 08:38:00,1259,False
CALL001745,1504,ST2025004999,Free UCJ Consult,2024-08-30 17:58:00,1129,True
CALL001746,3720,ST2025003457,Free UCJ Consult,2024-06-06 19:00:00,491,True
CALL001747,8345,ST2025009814,Free UCJ Consult,2024-10-08 17:26:00,162,False
CALL001748,1972,ST2025005264,Free UCJ Consult,2024-07-10 20:52:00,735,True
CALL001749,9787,ST2025004982,Free UCJ Consult,2024-10-05 22:18:00,734,True
CALL001750,1769,ST2025000876,Free UCJ Consult,2024-12-01 15:06:00,1253,False
CALL001751,2797,ST2025008700,Free UCJ Consult,2024-04-13 22:25:00,785,True
CALL001752,2627,ST2025001931,Paid Vet Consult,2024-04-04 17:18:00,401,False
CALL001753,7394,ST2025002384,Free UCJ Consult,2024-09-10 19:54:00,1150,True
CALL001754,8887,ST2025007586,Paid Vet Consult,2024-07-30 20:25:00,1123,True
CALL001755,5889,ST2025003099,Free UCJ Consult,2024-04-30 11:08:00,361,True
CALL001756,6606,ST2025008397,Free UCJ Consult,2024-12-22 09:06:00,1732,False
CALL001757,7823,ST2025001368,Free UCJ Consult,2024-03-30 18:39:00,1739,True
CALL001758,9372,ST2025001029,Free UCJ Consult,2024-07-31 15:45:00,1029,False
CALL001759,5217,ST2025008435,Free UCJ Consult,2024-12-12 20:02:00,544,True
CALL001760,8505,ST2025008087,Free UCJ Consult,2024-11-13 09:45:00,189,True
CALL001761,2477,ST2025000159,Free UCJ Consult,2024-10-15 16:10:00,65,True
CALL001762,9876,ST2025007407,Free UCJ Consult,2024-05-29 07:02:00,1669,True
CALL001763,7537,ST2025003749,Free UCJ Consult,2024-06-15 11:36:00,68,True
CALL001764,9584,ST2025004030,Free UCJ Consult,2024-07-05 14:40:00,1621,True
CALL001765,7305,ST2025008139,Free UCJ Consult,2024-10-24 06:19:00,621,True
CALL001766,1599,ST2025003999,Paid Vet Consult,2024-02-15 11:04:00,1494,True
CALL001767,1769,ST2025000072,Free UCJ Consult,2024-12-23 15:13:00,1574,True
CALL001768,5070,ST2025001758,Paid Vet Consult,2024-05-10 21:06:00,1360,True
CALL001769,9272,ST2025005769,Free UCJ Consult,2024-01-21 12:32:00,1478,True
CALL001770,4414,ST2025002888,Paid Vet Consult,2024-03-24 07:07:00,665,True
CALL001771,3551,ST2025005930,Free UCJ Consult,2024-11-20 17:48:00,1502,True
CALL001772,7686,ST2025004758,Free UCJ Consult,2024-11-15 12:24:00,481,True
CALL001773,8823,ST2025007635,Free UCJ Consult,2024-04-15 16:42:00,313,True
CALL001774,4996,ST2025008573,Free UCJ Consult,2024-10-28 06:14:00,721,True
CALL001775,6233,ST2025006421,Free UCJ Consult,2024-02-14 12:22:00,425,True
CALL001776,2382,ST2025004817,Free UCJ Consult,2024-08-02 13:26:00,1020,False
CALL001777,3881,ST2025004966,Free UCJ Consult,2024-12-27 20:35:00,1794,False
CALL001778,3994,ST2025005009,Paid Vet Consult,2024-05-26 12:24:00,1042,True
CALL001779,9230,ST2025006645,Free UCJ Consult,2024-05-10 05:12:00,1502,True
CALL001780,9648,ST2025007414,Paid Vet Consult,2024-03-06 09:14:00,887,True
CALL001781,1039,ST2025001917,Paid Vet Consult,2024-10-17 22:24:00,1502,False
CALL001782,4911,ST2025006788,Paid Vet Consult,2024-05-08 15:17:00,1734,False
CALL001783,1384,ST2025001460,Paid Vet Consult,2024-02-21 23:02:00,1089,True
CALL001784,6560,ST2025002336,Free UCJ Consult,2024-01-03 02:51:00,1004,True
CALL001785,4629,ST2025000288,Free UCJ Consult,2024-09-23 07:16:00,641,True
CALL001786,5349,ST2025008861,Free UCJ Consult,2024-03-06 23:30:00,639,True
CALL001787,5488,ST2025001825,Free UCJ Consult,2024-03-11 01:25:00,445,False
CALL001788,9691,ST2025009887,Free UCJ Consult,2024-10-16 11:20:00,524,False
CALL001789,1045,ST2025000798,Free UCJ Consult,2024-10-09 18:30:00,1669,False
CALL001790,9464,ST2025008207,Free UCJ Consult,2024-01-24 07:53:00,1006,True
CALL001791,3397,ST2025001289,Free UCJ Consult,2024-05-27 23:42:00,1104,True
CALL001792,1365,ST2025000206,Free UCJ Consult,2024-06-02 12:23:00,687,True
CALL001793,6253,ST2025003076,Free UCJ Consult,2024-06-29 16:44:00,315,True
CALL001794,7337,ST2025009698,Paid Vet Consult,2024-05-28 10:35:00,1509,False
CALL001795,2946,ST2025006673,Free UCJ Consult,2024-12-10 08:49:00,253,True
CALL001796,1306,ST2025005827,Free UCJ Consult,2024-05-28 10:40:00,609,True
CALL001797,2797,ST2025008776,Paid Vet Consult,2024-06-06 15:46:00,700,False
CALL001798,2118,ST2025005026,Free UCJ Consult,2024-07-28 23:02:00,578,True
CALL001799,2501,ST2025006129,Free UCJ Consult,2024-10-26 20:12:00,253,True
CALL001800,8382,ST2025000336,Free UCJ Consult,2024-01-08 07:21:00,1772,True
CALL001801,1362,ST2025005503,Free UCJ Consult,2024-03-10 18:29:00,320,True
CALL001802,1791,ST2025007133,Free UCJ Consult,2024-08-01 03:48:00,541,False
CALL001803,2536,ST2025005044,Paid Vet Consult,2024-02-24 17:54:00,1465,True
CALL001804,8525,ST2025007102,Paid Vet Consult,2024-08-17 09:46:00,1315,True
CALL001805,4793,ST2025008801,Free UCJ Consult,2024-05-07 20:53:00,1008,True
CALL001806,9177,ST2025001539,Free UCJ Consult,2024-05-15 22:41:00,69,True
CALL001807,3218,ST2025007722,Free UCJ Consult,2024-06-16 16:57:00,1265,True
CALL001808,8598,ST2025004749,Paid Vet Consult,2024-01-27 08:17:00,249,True
CALL001809,4723,ST2025006108,Paid Vet Consult,2024-08-31 09:20:00,150,True
CALL001810,5529,ST2025004775,Paid Vet Consult,2024-02-05 18:12:00,1515,True
CALL001811,2660,ST2025008974,Free UCJ Consult,2024-06-02 06:55:00,895,False
CALL001812,4009,ST2025002411,Free UCJ Consult,2024-07-08 23:29:00,1720,True
CALL001813,4932,ST2025002800,Free UCJ Consult,2024-09-11 00:05:00,1643,False
CALL001814,1755,ST2025005470,Free UCJ Consult,2024-09-29 18:10:00,622,True
CALL001815,6560,ST2025001481,Paid Vet Consult,2024-07-12 14:48:00,815,True
CALL001816,1765,ST2025001121,Free UCJ Consult,2024-05-25 05:15:00,590,False
CALL001817,7445,ST2025003349,Free UCJ Consult,2024-09-06 14:42:00,210,True
CALL001818,6912,ST2025006954,Free UCJ Consult,2024-03-22 10:59:00,1468,True
CALL001819,9494,ST2025009344,Free UCJ Consult,2024-06-11 16:28:00,576,True
CALL001820,6338,ST2025002498,Free UCJ Consult,2024-10-15 11:10:00,819,True
CALL001821,7984,ST2025000610,Paid Vet Consult,2024-10-10 12:48:00,654,True
CALL001822,3446,ST2025008153,Free UCJ Consult,2024-08-06 05:26:00,1045,True
CALL001823,8347,ST2025006410,Paid Vet Consult,2024-10-19 04:19:00,323,True
CALL001824,5926,ST2025005989,Free UCJ Consult,2024-01-06 01:34:00,1428,False
CALL001825,2801,ST2025009701,Free UCJ Consult,2024-09-04 02:04:00,1625,True
CALL001826,5516,ST2025002294,Free UCJ Consult,2024-08-24 21:56:00,235,True
CALL001827,3850,ST2025007021,Free UCJ Consult,2024-06-19 12:05:00,422,True
CALL001828,6242,ST2025001715,Free UCJ Consult,2024-05-02 01:09:00,1699,False
CALL001829,9915,ST2025002702,Free UCJ Consult,2024-04-19 02:19:00,1487,False
CALL001830,8694,ST2025003545,Free UCJ Consult,2024-01-07 20:36:00,1447,True
CALL001831,3965,ST2025004291,Free UCJ Consult,2024-09-12 04:58:00,1116,True
CALL001832,8544,ST2025000478,Free UCJ Consult,2024-03-29 08:24:00,1025,True
CALL001833,4472,ST2025000194,Free UCJ Consult,2024-07-02 11:26:00,794,True
CALL001834,5261,ST2025007096,Free UCJ Consult,2024-10-28 14:08:00,1036,True
CALL001835,9428,ST2025007230,Paid Vet Consult,2024-09-30 12:49:00,1142,True
CALL001836,9581,ST2025007634,Free UCJ Consult,2024-02-05 12:16:00,241,False
CALL001837,5491,ST2025008665,Free UCJ Consult,2024-07-21 05:54:00,1068,True
CALL001838,7617,ST2025007169,Paid Vet Consult,2024-12-26 12:24:00,1180,True
CALL001839,1734,ST2025000550,Free UCJ Consult,2024-02-01 06:07:00,431,False
CALL001840,6075,ST2025008786,Free UCJ Consult,2024-09-28 15:20:00,386,False
CALL001841,8436,ST2025006380,Free UCJ Consult,2024-10-12 10:07:00,1245,True
CALL001842,4428,ST2025002724,Free UCJ Consult,2024-07-06 07:40:00,323,False
CALL001843,2059,ST2025001385,Free UCJ Consult,2024-12-19 15:30:00,1072,True
CALL001844,9240,ST2025005910,Paid Vet Consult,2024-05-05 21:26:00,950,True
CALL001845,1406,ST2025009452,Free UCJ Consult,2024-08-18 20:10:00,1436,True
CALL001846,6002,ST2025007588,Paid Vet Consult,2024-01-12 04:57:00,692,True
CALL001847,9695,ST2025009030,Free UCJ Consult,2024-11-17 22:01:00,1058,False
CALL001848,9434,ST2025006109,Free UCJ Consult,2024-11-15 16:55:00,589,True
CALL001849,9226,ST2025000484,Free UCJ Consult,2024-10-15 00:10:00,1304,True
